precision,recall,f-score 
0.9190404797601199,0.998371335504886,0.9570647931303669
0.876967095851216,0.998371335504886,0.9337395277989337
0.8561452513966481,0.998371335504886,0.9218045112781955
0.8351498637602179,0.998371335504886,0.9094955489614244
0.8250336473755047,0.998371335504886,0.9034635224760501
0.8031496062992126,0.996742671009772,0.8895348837209303
0.796875,0.996742671009772,0.8856729377713459
0.767879548306148,0.996742671009772,0.8674698795180723
0.7454323995127893,0.996742671009772,0.8529616724738677
0.743030303030303,0.998371335504886,0.8519805420430856
0.7412333736396615,0.998371335504886,0.8507980569049272
0.7385542168674699,0.998371335504886,0.8490304709141274
0.7358943577430972,0.998371335504886,0.8472702142363511
0.7315035799522673,0.998371335504886,0.8443526170798898
0.726303317535545,0.998371335504886,0.840877914951989
0.722877358490566,0.998371335504886,0.8385772913816689
0.7169590643274854,0.998371335504886,0.834581347855684
0.7119628339140535,0.998371335504886,0.8311864406779662
0.707852193995381,0.998371335504886,0.8283783783783784
0.7054085155350979,0.998371335504886,0.8267026298044505
0.703788748564868,0.998371335504886,0.8255892255892255
0.7005714285714286,0.998371335504886,0.8233713901947617
0.6950113378684807,0.998371335504886,0.81951871657754
0.6910935738444194,0.998371335504886,0.8167888074616922
0.6879910213243546,0.998371335504886,0.8146179401993354
0.6872197309417041,0.998371335504886,0.8140770252324037
0.6864501679731243,0.998371335504886,0.8135368281353683
0.6826280623608018,0.998371335504886,0.8108465608465607
0.6093439363817097,0.998371335504886,0.7567901234567901
0.5670675300647549,0.998371335504886,0.7233038348082597
0.5400881057268723,0.998371335504886,0.7009719839908519
0.5155592935239697,0.998371335504886,0.6799778147531891
0.49716139497161393,0.998371335504886,0.6637791012452625
0.48535233570863023,0.998371335504886,0.6531699520511455
0.4715384615384615,0.998371335504886,0.6405433646812958
0.4622926093514329,0.998371335504886,0.631958762886598
0.45340236686390534,0.998371335504886,0.6236012207527976
0.4474452554744526,0.998371335504886,0.6179435483870968
0.4432393347794649,0.998371335504886,0.613920881321983
0.43879742304939157,0.998371335504886,0.60964694181999
0.43047752808988765,0.998371335504886,0.6015701668302258
0.42569444444444443,0.998371335504886,0.5968841285296982
0.41986301369863016,0.998371335504886,0.5911282545805208
0.4153116531165312,0.998371335504886,0.5866028708133971
0.4133513149022252,0.998371335504886,0.5846447305674773
0.40757978723404253,0.998371335504886,0.5788479697828139
0.4024950755088641,0.998371335504886,0.5737014506317267
0.39727802981205446,0.998371335504886,0.5683820120537785
0.39119336311423103,0.998371335504886,0.5621274644658414
0.388712745719721,0.998371335504886,0.5595618439068918
0.3857772183763373,0.998371335504886,0.5565138447571494
0.3843260188087774,0.998371335504886,0.5550022634676324
0.3824079850280724,0.998371335504886,0.552999548940009
0.37909709338280767,0.998371335504886,0.5495293590318242
0.37653562653562656,0.998371335504886,0.5468331846565566
0.3740085417937767,0.998371335504886,0.5441633377718598
0.3710653753026634,0.998371335504886,0.5410414827890556
0.36927710843373496,0.998371335504886,0.5391380826737028
0.36728579988016774,0.998371335504886,0.5370127025843189
0.3655336911150865,0.998371335504886,0.5351374945438674
0.3631516587677725,0.998371335504886,0.5325803649000869
0.36122569239835,0.998371335504886,0.5305062743401124
0.3580607476635514,0.998371335504886,0.5270851246775581
0.3557748113755078,0.998371335504886,0.5246041934103551
0.35290731145653426,0.998371335504886,0.5214802211824756
0.35088723526044646,0.998371335504886,0.5192714951291826
0.3480976717773992,0.998371335504886,0.5162105263157896
0.3455467869222097,0.998371335504886,0.5134003350083752
0.3439955106621773,0.998371335504886,0.511686143572621
0.3418851087562744,0.998371335504886,0.5093477357706689
0.3407448582545859,0.998371335504886,0.5080812266887692
0.33923630326508025,0.998371335504886,0.5064023130937629
0.33699835074216605,0.998371335504886,0.5039046444718455
0.33533916849015316,0.998371335504886,0.502047502047502
0.3333333333333333,0.998371335504886,0.49979616795760295
0.3315305570578691,0.998371335504886,0.49776695087291917
0.3302801724137931,0.998371335504886,0.49635627530364373
0.3283342260310659,0.998371335504886,0.49415558242644086
0.32745726495726496,0.998371335504886,0.4931617055510861
0.3257173219978746,0.998371335504886,0.4911858974358974
0.3246822033898305,0.998371335504886,0.490007993605116
0.3231418028465999,0.998371335504886,0.48825169255276785
0.3216159496327387,0.998371335504886,0.48650793650793656
0.31960375391032325,0.998371335504886,0.4842022116903634
0.3177812337998963,0.998371335504886,0.4821077467558003
0.315653964984552,0.998371335504886,0.47965571205007823
0.31339468302658485,0.998371335504886,0.47704280155642026
0.31164209456024405,0.998371335504886,0.4750096861681519
0.3105369807497467,0.998371335504886,0.47372488408037094
0.3095959595959596,0.998371335504886,0.47262914417887425
0.3080402010050251,0.998371335504886,0.47081413210445466
0.30665332666333167,0.998371335504886,0.46919249904324534
0.30467196819085485,0.998371335504886,0.4668697638994669
